salt,observable,molality_mol_kg,literature_value,model_value,residual,relative_abs_error_percent,source_subset_status,exact_table8_row,artifact_status,solver_status,numerical_status,physical_status,blocker,parameter_fingerprint
KCl,gamma_pm_m,1.0,0.604,0.6460261890685531,0.042026189068553155,6.957978322608138,EXACT_HAMER_WU_SUBSET,true,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,osmotic_coefficient,1.2,0.9,,,,UNRESOLVED_MULTI_SOURCE,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,gamma_pm_m,1.2,0.594,0.6379825594284798,0.04398255942847984,7.404471284255866,EXACT_HAMER_WU_SUBSET,true,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,osmotic_coefficient,1.4,0.902,,,,UNRESOLVED_MULTI_SOURCE,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,gamma_pm_m,1.4,0.586,0.6311988334542017,0.045198833454201726,7.713111510955926,EXACT_HAMER_WU_SUBSET,true,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,osmotic_coefficient,1.6,0.905,,,,UNRESOLVED_MULTI_SOURCE,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,gamma_pm_m,1.6,0.58,0.6252505219399244,0.045250521939924404,7.8018141275731745,EXACT_HAMER_WU_SUBSET,true,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,osmotic_coefficient,1.8,0.908,,,,UNRESOLVED_MULTI_SOURCE,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,gamma_pm_m,1.8,0.576,0.6198915397273861,0.04389153972738613,7.620058980448982,EXACT_HAMER_WU_SUBSET,true,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,osmotic_coefficient,2.0,0.912,,,,UNRESOLVED_MULTI_SOURCE,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,gamma_pm_m,2.0,0.573,0.6149722447183901,0.04197224471839012,7.324999078253075,EXACT_HAMER_WU_SUBSET,true,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,osmotic_coefficient,2.5,0.923,,,,UNRESOLVED_MULTI_SOURCE,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,gamma_pm_m,2.5,0.568,0.6040560125727172,0.03605601257271729,6.347889537450227,EXACT_HAMER_WU_SUBSET,true,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,osmotic_coefficient,3.0,0.936,,,,UNRESOLVED_MULTI_SOURCE,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,gamma_pm_m,3.0,0.568,0.5945898467051172,0.026589846705117215,4.6813110396333135,EXACT_HAMER_WU_SUBSET,true,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KBr,osmotic_coefficient,0.001,0.988,,,,UNRESOLVED_COUNT_MISMATCH,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,gamma_pm_m,0.001,0.965,0.9648678514529141,-0.0001321485470858752,0.013694149957085512,UNRESOLVED_COUNT_MISMATCH,false,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,osmotic_coefficient,0.002,0.984,,,,UNRESOLVED_COUNT_MISMATCH,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,gamma_pm_m,0.002,0.952,0.9515190840262662,-0.00048091597373378647,0.050516383795565806,UNRESOLVED_COUNT_MISMATCH,false,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,osmotic_coefficient,0.005,0.976,,,,UNRESOLVED_COUNT_MISMATCH,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,gamma_pm_m,0.005,0.927,0.9268958660614289,-0.00010413393857111597,0.011233434581565909,UNRESOLVED_COUNT_MISMATCH,false,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,osmotic_coefficient,0.01,0.968,,,,UNRESOLVED_COUNT_MISMATCH,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,gamma_pm_m,0.01,0.902,0.9018155468026688,-0.00018445319733118026,0.020449356688600914,UNRESOLVED_COUNT_MISMATCH,false,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,osmotic_coefficient,0.02,0.958,,,,UNRESOLVED_COUNT_MISMATCH,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,gamma_pm_m,0.02,0.87,0.8705217437419965,0.0005217437419965387,0.05997054505707341,UNRESOLVED_COUNT_MISMATCH,false,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,osmotic_coefficient,0.05,0.942,,,,UNRESOLVED_COUNT_MISMATCH,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,gamma_pm_m,0.05,0.817,0.8200930636189759,0.0030930636189759886,0.37858795825899494,UNRESOLVED_COUNT_MISMATCH,false,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,osmotic_coefficient,0.1,0.928,,,,UNRESOLVED_COUNT_MISMATCH,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,gamma_pm_m,0.1,0.771,0.7771823102374272,0.006182310237427213,0.8018560619231144,UNRESOLVED_COUNT_MISMATCH,false,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,osmotic_coefficient,0.2,0.916,,,,UNRESOLVED_COUNT_MISMATCH,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,gamma_pm_m,0.2,0.722,0.7336814178760089,0.01168141787600896,1.6179249135746483,UNRESOLVED_COUNT_MISMATCH,false,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,osmotic_coefficient,0.3,0.91,,,,UNRESOLVED_COUNT_MISMATCH,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,gamma_pm_m,0.3,0.693,0.7095943097101234,0.016594309710123434,2.3945612857320975,UNRESOLVED_COUNT_MISMATCH,false,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,osmotic_coefficient,0.4,0.907,,,,UNRESOLVED_COUNT_MISMATCH,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,gamma_pm_m,0.4,0.673,0.6936374249947664,0.020637424994766396,3.0664821686131343,UNRESOLVED_COUNT_MISMATCH,false,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,osmotic_coefficient,0.5,0.906,,,,UNRESOLVED_COUNT_MISMATCH,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,gamma_pm_m,0.5,0.658,0.6820387950123612,0.02403879501236117,3.653312311908992,UNRESOLVED_COUNT_MISMATCH,false,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,osmotic_coefficient,0.6,0.905,,,,UNRESOLVED_COUNT_MISMATCH,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,gamma_pm_m,0.6,0.646,0.6730888334639663,0.02708883346396629,4.193317873678993,UNRESOLVED_COUNT_MISMATCH,false,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,osmotic_coefficient,0.7,0.905,,,,UNRESOLVED_COUNT_MISMATCH,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,gamma_pm_m,0.7,0.637,0.6658787170598373,0.028878717059837244,4.533550558844151,UNRESOLVED_COUNT_MISMATCH,false,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,osmotic_coefficient,0.8,0.905,,,,UNRESOLVED_COUNT_MISMATCH,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,gamma_pm_m,0.8,0.629,0.6598743581989673,0.030874358198967333,4.90848302050355,UNRESOLVED_COUNT_MISMATCH,false,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,osmotic_coefficient,0.9,0.906,,,,UNRESOLVED_COUNT_MISMATCH,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,gamma_pm_m,0.9,0.622,0.6547393841409375,0.032739384140937466,5.263566582144287,UNRESOLVED_COUNT_MISMATCH,false,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,osmotic_coefficient,1.0,0.907,,,,UNRESOLVED_COUNT_MISMATCH,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,gamma_pm_m,1.0,0.617,0.6502509178243185,0.03325091782431855,5.389127686275291,UNRESOLVED_COUNT_MISMATCH,false,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,osmotic_coefficient,1.2,0.91,,,,UNRESOLVED_COUNT_MISMATCH,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,gamma_pm_m,1.2,0.608,0.642643981862235,0.03464398186223505,5.69802333260445,UNRESOLVED_COUNT_MISMATCH,false,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,osmotic_coefficient,1.4,0.913,,,,UNRESOLVED_COUNT_MISMATCH,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,gamma_pm_m,1.4,0.602,0.6362761550625542,0.034276155062554214,5.693713465540568,UNRESOLVED_COUNT_MISMATCH,false,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,osmotic_coefficient,1.6,0.917,,,,UNRESOLVED_COUNT_MISMATCH,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,gamma_pm_m,1.6,0.598,0.6307238622480199,0.03272386224801993,5.472217767227414,UNRESOLVED_COUNT_MISMATCH,false,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,osmotic_coefficient,1.8,0.922,,,,UNRESOLVED_COUNT_MISMATCH,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,gamma_pm_m,1.8,0.595,0.625740373069725,0.03074037306972499,5.166449255415965,UNRESOLVED_COUNT_MISMATCH,false,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,osmotic_coefficient,2.0,0.927,,,,UNRESOLVED_COUNT_MISMATCH,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,gamma_pm_m,2.0,0.593,0.6211748427148245,0.02817484271482451,4.751238231842245,UNRESOLVED_COUNT_MISMATCH,false,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,osmotic_coefficient,2.5,0.94,,,,UNRESOLVED_COUNT_MISMATCH,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,gamma_pm_m,2.5,0.592,0.6110397830886696,0.019039783088669604,3.216179575788784,UNRESOLVED_COUNT_MISMATCH,false,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,osmotic_coefficient,3.0,0.954,,,,UNRESOLVED_COUNT_MISMATCH,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KBr,gamma_pm_m,3.0,0.595,0.6021957425634008,0.007195742563400831,1.20936849805056,UNRESOLVED_COUNT_MISMATCH,false,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:1d498278767a568e2120286f27f98a0b79268c92a68805d85ca30a21f14f3284
KI,osmotic_coefficient,0.001,0.988,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
KI,gamma_pm_m,0.001,0.965,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
KI,osmotic_coefficient,0.002,0.984,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
KI,gamma_pm_m,0.002,0.952,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
KI,osmotic_coefficient,0.005,0.976,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
KI,gamma_pm_m,0.005,0.927,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
KI,osmotic_coefficient,0.01,0.968,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
KI,gamma_pm_m,0.01,0.902,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
KI,osmotic_coefficient,0.02,0.958,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
KI,gamma_pm_m,0.02,0.871,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
KI,osmotic_coefficient,0.05,0.943,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
KI,gamma_pm_m,0.05,0.82,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
